sample_id,dataset,label,func_name,strategy,total_lines,suspicious_lines,task1_score,task2_score,task3_score,task4_score,V_score,mtd_verdict,T_score,alc_decision,trust_level,diagnosis_run,error_source,outlier_task,dominant_cwe,conflict_pattern,repair_run,patch_generated,repair_cwe,repair_error_source
14353,bigvul,0,unknown_14353,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
14354,bigvul,0,unknown_14354,heuristic,13,0,0.0,0.9539,0.0,0.225,0.0137,NON_VULNERABLE,0.7054,trustworthy,MODERATE,NO,,,,,NO,,,
14355,bigvul,0,fill_elf_header,heuristic,22,5,0.643,0.9979,0.0,0.5295,0.0217,NON_VULNERABLE,0.7327,trustworthy,MODERATE,NO,,,,,NO,,,
14356,bigvul,0,megasas_frame_is_sgl64,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0112,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14357,bigvul,0,web_client_api_request_v1_alarm_variables,heuristic,3,0,0.0,0.9305,0.0,0.475,0.0091,NON_VULNERABLE,0.7571,trustworthy,MODERATE,NO,,,,,NO,,,
14358,bigvul,0,unix_mknod,heuristic,28,0,0.0,0.8647,0.0,0.4393,0.0182,NON_VULNERABLE,0.7793,trustworthy,MODERATE,NO,,,,,NO,,,
14359,bigvul,0,jp2_colr_dumpdata,heuristic,13,0,0.0,0.9961,0.0,0.3346,0.0169,NON_VULNERABLE,0.6928,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14360,bigvul,0,unknown_14360,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
14361,bigvul,0,prepare_vmcs12,heuristic,143,0,0.0,0.6734,0.0,0.1836,0.0484,NON_VULNERABLE,0.8931,trustworthy,HIGH,NO,,,,,NO,,,
14362,bigvul,1,unknown_14362,ground_truth,20,1,0.7,0.9093,0.0,0.075,1.0,VULNERABLE,0.6205,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
14363,bigvul,0,__netdev_pick_tx,heuristic,21,0,0.0,0.9305,0.0,0.4357,0.0199,NON_VULNERABLE,0.7594,trustworthy,MODERATE,NO,,,,,NO,,,
14364,bigvul,1,crypto_ccm_auth,ground_truth,58,2,1.0,0.9366,0.0,0.4604,1.0,VULNERABLE,0.6579,untrustworthy,LOW,YES,MISSED_VULN,task3,struct-array,SPLIT_DISAGREEMENT,YES,True,struct-array,MISSED_VULN
14365,bigvul,0,unknown_14365,heuristic,2,0,0.0,0.0,0.0,0.075,0.0046,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14366,bigvul,0,unknown_14366,heuristic,9,0,0.0,0.9305,0.0,0.075,0.0115,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
14367,bigvul,0,if,heuristic,18,0,0.0,0.8782,0.0,0.2763,0.0187,NON_VULNERABLE,0.732,trustworthy,MODERATE,NO,,,,,NO,,,
14368,bigvul,0,nlmclnt_async_call,heuristic,17,0,0.0,0.9049,0.0,0.503,0.0153,NON_VULNERABLE,0.6675,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
14369,bigvul,0,whiteheat_tiocmget,heuristic,14,0,0.0,0.8983,0.0,0.475,0.0202,NON_VULNERABLE,0.7669,trustworthy,MODERATE,NO,,,,,NO,,,
14370,bigvul,0,unknown_14370,heuristic,7,0,0.0,0.9897,0.0,0.075,0.0115,NON_VULNERABLE,0.6826,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14371,bigvul,0,GetURLFromCookiePair,heuristic,10,0,0.0,0.5507,0.0,0.315,0.0087,NON_VULNERABLE,0.9225,trustworthy,HIGH,NO,,,,,NO,,,
14372,bigvul,0,unknown_14372,heuristic,7,0,0.0,0.9676,0.0,0.075,0.0119,NON_VULNERABLE,0.6906,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14373,bigvul,0,if,heuristic,3,0,0.0,0.9305,0.0,0.475,0.0071,NON_VULNERABLE,0.7571,trustworthy,MODERATE,NO,,,,,NO,,,
14374,bigvul,0,Com_EventLoop,heuristic,56,1,0.615,0.9426,0.0143,0.3964,0.0258,NON_VULNERABLE,0.7485,trustworthy,MODERATE,NO,,,,,NO,,,
14375,bigvul,0,address_space_rw,heuristic,91,2,0.755,0.8277,0.0,0.441,0.0341,NON_VULNERABLE,0.7511,trustworthy,MODERATE,NO,,,,,NO,,,
14376,bigvul,0,unknown_14376,heuristic,27,0,0.0,0.9483,0.0,0.375,0.02,NON_VULNERABLE,0.7082,trustworthy,MODERATE,NO,,,,,NO,,,
14377,bigvul,0,ca_dn_cmp,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0094,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14378,bigvul,0,NextPacket,heuristic,91,0,0.0,0.8277,0.0132,0.3,0.0162,NON_VULNERABLE,0.7501,trustworthy,MODERATE,NO,,,,,NO,,,
14379,bigvul,1,ipc_addid,ground_truth,47,3,0.7,0.9668,0.0,0.3032,1.0,VULNERABLE,0.686,untrustworthy,LOW,YES,AMBIGUOUS,task3,,SPLIT_DISAGREEMENT,YES,True,unknown,AMBIGUOUS
14380,bigvul,0,nfnetlink_exit,heuristic,5,0,0.0,0.0,0.0,0.075,0.0048,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14381,bigvul,0,if,heuristic,21,0,0.0,0.9525,0.0,0.3964,0.0158,NON_VULNERABLE,0.7063,trustworthy,MODERATE,NO,,,,,NO,,,
14382,bigvul,0,_ewk_view_smart_run_javascript_prompt,heuristic,12,0,0.0,0.4866,0.0,0.475,0.0109,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14383,bigvul,0,unknown_14383,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0064,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
14384,bigvul,0,transfer_size,heuristic,12,0,0.0,0.7364,0.0,0.475,0.0144,NON_VULNERABLE,0.8119,trustworthy,HIGH,NO,,,,,NO,,,
14385,bigvul,0,crypto_rfc3686_exit_tfm,heuristic,6,0,0.0,0.7364,0.0,0.475,0.0093,NON_VULNERABLE,0.8119,trustworthy,HIGH,NO,,,,,NO,,,
14386,bigvul,0,unknown_14386,heuristic,1,0,0.0,0.0,0.0,0.0,0.0039,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14387,bigvul,0,handle_desc,heuristic,5,0,0.0,0.9592,0.0,0.475,0.0148,NON_VULNERABLE,0.7482,trustworthy,MODERATE,NO,,,,,NO,,,
14388,bigvul,0,unknown_14388,heuristic,17,0,0.0,0.9855,0.0,0.15,0.0177,NON_VULNERABLE,0.6902,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14389,bigvul,0,unknown_14389,heuristic,10,0,0.0,0.9093,0.0,0.15,0.0157,NON_VULNERABLE,0.7172,trustworthy,MODERATE,NO,,,,,NO,,,
14390,bigvul,0,update_lf_deltas,heuristic,23,4,0.615,0.9973,0.0,0.625,0.0138,NON_VULNERABLE,0.7326,trustworthy,MODERATE,NO,,,,,NO,,,
14391,bigvul,0,unknown_14391,heuristic,5,0,0.0,0.9592,0.0,0.075,0.015,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14392,bigvul,0,unknown_14392,heuristic,29,0,0.0,0.996,0.0,0.15,0.014,NON_VULNERABLE,0.6865,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14393,bigvul,0,unknown_14393,heuristic,23,0,0.0,0.8243,0.0,0.15,0.0123,NON_VULNERABLE,0.7459,trustworthy,MODERATE,NO,,,,,NO,,,
14394,bigvul,0,if,heuristic,9,1,0.615,0.9918,0.0,0.315,0.0159,NON_VULNERABLE,0.7255,trustworthy,MODERATE,NO,,,,,NO,,,
14395,bigvul,0,for,heuristic,9,2,0.615,0.9992,0.0,0.475,0.0176,NON_VULNERABLE,0.7329,trustworthy,MODERATE,NO,,,,,NO,,,
14396,bigvul,0,unknown_14396,heuristic,15,0,0.0,0.4134,0.0,0.075,0.008,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14397,bigvul,0,CL_WriteDemoMessage,heuristic,11,0,0.0,0.7665,0.0,0.4023,0.0161,NON_VULNERABLE,0.8099,trustworthy,HIGH,NO,,,,,NO,,,
14398,bigvul,0,documentTypeAttributeAttributeSetterCallback,heuristic,6,0,0.0,0.0,0.0,0.475,0.006,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14399,bigvul,1,Sp_search,ground_truth,22,1,1.0,0.9737,0.0,0.3477,1.0,VULNERABLE,0.5927,untrustworthy,LOW,YES,MISSED_VULN,task3,struct-array,SPLIT_DISAGREEMENT,YES,True,struct-array,MISSED_VULN
14400,bigvul,0,unknown_14400,heuristic,54,0,0.0,0.9483,0.0,0.15,0.0187,NON_VULNERABLE,0.7035,trustworthy,MODERATE,NO,,,,,NO,,,
14401,bigvul,0,RegisterEXRImage,heuristic,18,0,0.0,0.9817,0.0,0.075,0.0135,NON_VULNERABLE,0.6854,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14402,bigvul,0,unknown_14402,heuristic,12,0,0.0,0.8647,0.0,0.075,0.0131,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
14403,bigvul,0,unknown_14403,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0081,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
14404,bigvul,0,uncurl_set_cacert,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0136,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14405,bigvul,0,write_sse_reg,heuristic,27,0,0.0,0.9964,0.3333,0.2833,0.014,NON_VULNERABLE,0.7267,trustworthy,MODERATE,NO,,,,,NO,,,
14406,bigvul,0,hfsplus_cat_build_key_uni,heuristic,12,1,0.755,0.9906,0.0,0.575,0.0138,NON_VULNERABLE,0.6725,untrustworthy,LOW,YES,MISSED_VULN,task3,CWE-120,SINGLE_LOW_OUTLIER,YES,True,CWE-120,MISSED_VULN
14407,bigvul,0,reg_is_pkt_pointer_any,heuristic,5,0,0.0,0.9592,0.0,0.475,0.0148,NON_VULNERABLE,0.7482,trustworthy,MODERATE,NO,,,,,NO,,,
14408,bigvul,0,unknown_14408,heuristic,23,2,0.685,0.9973,0.0,0.3065,0.012,NON_VULNERABLE,0.7171,trustworthy,MODERATE,NO,,,,,NO,,,
14409,bigvul,0,unknown_14409,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
14410,bigvul,0,unknown_14410,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0064,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
14411,bigvul,0,tcp_sendmsg,heuristic,248,0,0.0,0.4754,0.0,0.4089,0.0722,NON_VULNERABLE,0.9761,trustworthy,HIGH,NO,,,,,NO,,,
14412,bigvul,0,RestartHost,heuristic,10,0,0.0,0.9592,0.0,0.075,0.0123,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14413,bigvul,1,pi_next_lrcp,heuristic,42,2,0.615,0.9778,0.0,0.7072,0.0353,NON_VULNERABLE,0.6791,untrustworthy,LOW,YES,MISSED_VULN,task3,struct-array,SINGLE_LOW_OUTLIER,YES,True,struct-array,MISSED_VULN
14414,bigvul,0,unknown_14414,heuristic,21,3,0.615,0.9952,0.0,0.4714,0.0229,NON_VULNERABLE,0.7338,trustworthy,MODERATE,NO,,,,,NO,,,
14415,bigvul,0,unknown_14415,heuristic,98,1,0.685,0.8046,0.0367,0.4745,0.0193,NON_VULNERABLE,0.8293,trustworthy,HIGH,NO,,,,,NO,,,
14416,bigvul,0,unknown_14416,heuristic,21,2,0.72,0.9929,0.0,0.4536,0.0153,NON_VULNERABLE,0.6723,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-416,SPLIT_DISAGREEMENT,YES,True,CWE-416,AMBIGUOUS
14417,bigvul,1,unknown_14417,ground_truth,12,2,0.7,0.9952,0.0,0.075,1.0,VULNERABLE,0.5975,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
14418,bigvul,0,cg_release,heuristic,7,0,0.0,0.8983,0.0,0.475,0.0148,NON_VULNERABLE,0.7669,trustworthy,MODERATE,NO,,,,,NO,,,
14419,bigvul,0,LE_setConfig,heuristic,18,0,0.0,0.9817,0.0,0.275,0.0245,NON_VULNERABLE,0.6971,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14420,bigvul,0,packet_use_direct_xmit,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0122,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14421,bigvul,0,if,heuristic,9,0,0.0,0.9305,0.0,0.475,0.0175,NON_VULNERABLE,0.7571,trustworthy,MODERATE,NO,,,,,NO,,,
14422,bigvul,0,check_content,heuristic,9,0,0.0,0.9305,0.0,0.4167,0.013,NON_VULNERABLE,0.7126,trustworthy,MODERATE,NO,,,,,NO,,,
14423,bigvul,0,if,heuristic,18,0,0.0,0.7364,0.0,0.2083,0.02,NON_VULNERABLE,0.7756,trustworthy,MODERATE,NO,,,,,NO,,,
14424,bigvul,1,tab_closed_,ground_truth,15,1,0.7,0.8816,0.0,0.155,1.0,VULNERABLE,0.6409,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
14425,bigvul,0,if,heuristic,11,0,0.0,0.5168,0.0,0.1841,0.0081,NON_VULNERABLE,0.9345,trustworthy,HIGH,NO,,,,,NO,,,
14426,bigvul,0,kvm_lapic_set_eoi,heuristic,5,0,0.0,0.9592,0.0,0.475,0.0148,NON_VULNERABLE,0.7482,trustworthy,MODERATE,NO,,,,,NO,,,
14427,bigvul,0,pdf_xobject_transparency,heuristic,8,0,0.0,0.9933,0.0,0.475,0.0144,NON_VULNERABLE,0.6898,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14428,bigvul,0,GetWindowDesktop,heuristic,3,0,0.0,0.9305,0.0,0.475,0.0078,NON_VULNERABLE,0.7571,trustworthy,MODERATE,NO,,,,,NO,,,
14429,bigvul,0,vmsvga_io_write,heuristic,17,0,0.0,0.9629,0.0,0.503,0.0138,NON_VULNERABLE,0.6499,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
14430,bigvul,0,unknown_14430,heuristic,7,0,0.0,0.9676,0.0,0.075,0.0155,NON_VULNERABLE,0.6906,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14431,bigvul,0,l2tp_ip6_backlog_recv,heuristic,16,0,0.0,0.9179,0.0,0.45,0.0134,NON_VULNERABLE,0.7626,trustworthy,MODERATE,NO,,,,,NO,,,
14432,bigvul,0,ssh_pkt_addbyte,heuristic,4,0,0.0,0.0,0.0,0.475,0.0056,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14433,bigvul,1,vmx_complete_atomic_exit,ground_truth,23,2,0.7,0.9923,0.0,0.3065,1.0,VULNERABLE,0.6798,untrustworthy,LOW,YES,AMBIGUOUS,task3,,SPLIT_DISAGREEMENT,YES,True,unknown,AMBIGUOUS
14434,bigvul,0,ForEachMethod,heuristic,28,3,0.615,0.9862,0.0,0.45,0.0208,NON_VULNERABLE,0.7355,trustworthy,MODERATE,NO,,,,,NO,,,
14435,bigvul,0,unknown_14435,heuristic,17,0,0.0,0.9629,0.0,0.075,0.0135,NON_VULNERABLE,0.6923,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14436,bigvul,0,pkcs1_get_salt_len,heuristic,20,3,0.615,0.9817,0.0,0.525,0.0423,NON_VULNERABLE,0.738,trustworthy,MODERATE,NO,,,,,NO,,,
14437,bigvul,0,unknown_14437,heuristic,16,0,0.0,0.9698,0.0,0.3,0.0156,NON_VULNERABLE,0.7016,trustworthy,MODERATE,NO,,,,,NO,,,
14438,bigvul,0,csnmp_oid_compare,heuristic,4,0,0.0,0.9817,0.0,0.475,0.0144,NON_VULNERABLE,0.6934,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14439,bigvul,0,unknown_14439,heuristic,8,1,0.755,0.9975,0.0,0.375,0.0086,NON_VULNERABLE,0.6621,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,AMBIGUOUS
14440,bigvul,0,blkdev_releasepage,heuristic,9,0,0.0,0.9714,0.0,0.475,0.0201,NON_VULNERABLE,0.7444,trustworthy,MODERATE,NO,,,,,NO,,,
14441,bigvul,0,RemoveNetworkManagerObserver,heuristic,3,0,0.0,0.0,0.0,0.475,0.0052,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14442,bigvul,0,if,heuristic,9,1,0.615,0.9883,0.0,0.475,0.0215,NON_VULNERABLE,0.7358,trustworthy,MODERATE,NO,,,,,NO,,,
14443,bigvul,0,check_ptr_alignment,heuristic,40,0,0.0,0.9727,0.015,0.33,0.0119,NON_VULNERABLE,0.7032,trustworthy,MODERATE,NO,,,,,NO,,,
14444,bigvul,0,red_channel_init_outgoing_messages_window,heuristic,10,0,0.0,0.5507,0.0,0.27,0.0109,NON_VULNERABLE,0.9249,trustworthy,HIGH,NO,,,,,NO,,,
14445,bigvul,0,begin_read,heuristic,10,0,0.0,0.9592,0.0,0.39,0.018,NON_VULNERABLE,0.7043,trustworthy,MODERATE,NO,,,,,NO,,,
14446,bigvul,0,if,heuristic,10,0,0.0,0.9963,0.0,0.315,0.0191,NON_VULNERABLE,0.6926,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14447,bigvul,0,unknown_14447,heuristic,17,0,0.0,0.9768,0.0,0.075,0.0132,NON_VULNERABLE,0.6872,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14448,bigvul,0,for,heuristic,22,1,0.615,0.9987,0.0,0.1794,0.0132,NON_VULNERABLE,0.7077,trustworthy,MODERATE,NO,,,,,NO,,,
14449,bigvul,0,unknown_14449,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
14450,bigvul,0,l2cap_command_rej,heuristic,19,0,0.0,0.9656,0.0,0.4658,0.0196,NON_VULNERABLE,0.7468,trustworthy,MODERATE,NO,,,,,NO,,,
14451,bigvul,0,unknown_14451,heuristic,14,3,0.615,0.9967,0.0,0.4822,0.0253,NON_VULNERABLE,0.7338,trustworthy,MODERATE,NO,,,,,NO,,,
14452,bigvul,1,if,ground_truth,10,1,0.7,0.9963,0.0,0.195,1.0,VULNERABLE,0.617,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
14453,bigvul,0,unknown_14453,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14454,bigvul,0,unknown_14454,heuristic,13,0,0.0,0.9865,0.0,0.15,0.0168,NON_VULNERABLE,0.6898,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14455,bigvul,0,userauth_list,heuristic,36,1,0.28,0.9444,0.0,0.3917,0.0549,NON_VULNERABLE,0.741,trustworthy,MODERATE,NO,,,,,NO,,,
14456,bigvul,0,unknown_14456,heuristic,10,0,0.0,0.5507,0.0,0.075,0.007,NON_VULNERABLE,0.9238,trustworthy,HIGH,NO,,,,,NO,,,
14457,bigvul,0,unknown_14457,heuristic,16,1,0.615,0.9502,0.0,0.15,0.0176,NON_VULNERABLE,0.7173,trustworthy,MODERATE,NO,,,,,NO,,,
14458,bigvul,0,unknown_14458,heuristic,9,0,0.0,0.9883,0.0,0.075,0.0117,NON_VULNERABLE,0.6831,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14459,bigvul,0,unknown_14459,heuristic,1,0,0.0,0.9997,0.0,0.0,0.0045,NON_VULNERABLE,0.6706,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14460,bigvul,0,brcmf_update_bw40_channel_flag,heuristic,20,0,0.0,0.9727,0.0,0.33,0.0191,NON_VULNERABLE,0.7007,trustworthy,MODERATE,NO,,,,,NO,,,
14461,bigvul,0,unknown_14461,heuristic,5,0,0.0,0.0,0.0,0.075,0.0048,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14462,bigvul,0,unknown_14462,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
14463,bigvul,0,unknown_14463,heuristic,6,0,0.0,0.7364,0.0,0.075,0.0089,NON_VULNERABLE,0.7694,trustworthy,MODERATE,NO,,,,,NO,,,
14464,bigvul,0,is_no_device,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0077,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14465,bigvul,0,unknown_14465,heuristic,16,0,0.0,0.9933,0.0,0.075,0.0114,NON_VULNERABLE,0.6812,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14466,bigvul,0,mktree,heuristic,27,8,0.615,0.9973,0.0,0.55,0.0129,NON_VULNERABLE,0.7342,trustworthy,MODERATE,NO,,,,,NO,,,
14467,bigvul,0,airo_get_rts,heuristic,14,0,0.0,0.9426,0.0,0.475,0.0127,NON_VULNERABLE,0.7534,trustworthy,MODERATE,NO,,,,,NO,,,
14468,bigvul,0,mxf_edit_unit_absolute_offset,heuristic,47,2,0.615,0.9668,0.0,0.5537,0.0407,NON_VULNERABLE,0.7418,trustworthy,MODERATE,NO,,,,,NO,,,
14469,bigvul,0,unknown_14469,heuristic,8,1,0.615,0.9975,0.0,0.225,0.0126,NON_VULNERABLE,0.7142,trustworthy,MODERATE,NO,,,,,NO,,,
14470,bigvul,0,mov_read_tfhd,heuristic,36,2,0.615,0.9883,0.0,0.2833,0.0282,NON_VULNERABLE,0.7235,trustworthy,MODERATE,NO,,,,,NO,,,
14471,bigvul,0,rawtoimage_common,heuristic,139,18,0.6325,0.6837,0.0144,0.7721,0.0075,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14472,bigvul,0,unknown_14472,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0064,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
14473,bigvul,0,ewk_view_back,heuristic,5,0,0.0,0.7981,0.0,0.315,0.0108,NON_VULNERABLE,0.8045,trustworthy,HIGH,NO,,,,,NO,,,
14474,bigvul,0,unknown_14474,heuristic,5,1,0.615,0.9997,0.0,0.315,0.0136,NON_VULNERABLE,0.7233,trustworthy,MODERATE,NO,,,,,NO,,,
14475,bigvul,0,unknown_14475,heuristic,17,1,0.685,0.9855,0.0353,0.15,0.0144,NON_VULNERABLE,0.6603,untrustworthy,LOW,YES,MISSED_VULN,task2,CWE-190,SPLIT_DISAGREEMENT,YES,True,CWE-190,MISSED_VULN
14476,bigvul,0,hashbin_find_next,heuristic,30,0,0.0,0.7981,0.0,0.35,0.0165,NON_VULNERABLE,0.8035,trustworthy,HIGH,NO,,,,,NO,,,
14477,bigvul,0,unknown_14477,heuristic,5,0,0.0,0.7981,0.0,0.075,0.0087,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
14478,bigvul,0,bmpr_has_transparency,heuristic,14,0,0.0,0.9676,0.0,0.5678,0.0197,NON_VULNERABLE,0.6431,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
14479,bigvul,0,push_int_bigendian,heuristic,39,0,0.0,0.9624,0.0,0.3923,0.0231,NON_VULNERABLE,0.7032,trustworthy,MODERATE,NO,,,,,NO,,,
14480,bigvul,0,unknown_14480,heuristic,26,0,0.0,0.9947,0.0,0.15,0.0154,NON_VULNERABLE,0.6869,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
14481,bigvul,0,perf_event_account_interrupt,heuristic,4,0,0.0,0.8647,0.0,0.475,0.008,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14482,bigvul,0,arpt_register_table,heuristic,45,1,0.755,0.9305,0.0,0.3366,0.0215,NON_VULNERABLE,0.6749,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,AMBIGUOUS
14483,bigvul,0,unknown_14483,heuristic,28,1,0.28,0.9967,0.0,0.3,0.0144,NON_VULNERABLE,0.7249,trustworthy,MODERATE,NO,,,,,NO,,,
14484,bigvul,0,unknown_14484,heuristic,10,0,0.0,0.7981,0.0,0.075,0.0134,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
14485,bigvul,0,unknown_14485,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
14486,bigvul,0,nlmsg_get_proto,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0122,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
14487,bigvul,0,unknown_14487,heuristic,3,0,0.0,0.9305,0.0,0.0,0.005,NON_VULNERABLE,0.6959,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
